Metro,Quarter,Employment,Emp_Change,Skilled labor per 100 jobs,Skilled color,College degrees per 100 people,Degree color,Size
"Mount Vernon, WA",20194,40168.0,0.096,24.9,red,70.19999999999999,green,Small metro (pop. <500K)
"Mount Vernon, WA",20201,39976.0,0.096,24.9,red,70.19999999999999,green,Small metro (pop. <500K)
"Muncie, IN",20141,34873.0,0.04,25.5,green,61.8,red,Small metro (pop. <500K)
"Muncie, IN",20142,35863.0,0.04,25.5,green,61.8,red,Small metro (pop. <500K)
"Muncie, IN",20143,36035.0,0.04,25.5,green,61.8,red,Small metro (pop. <500K)
"Muncie, IN",20144,36003.0,0.04,25.5,green,61.8,red,Small metro (pop. <500K)
"Muncie, IN",20151,35386.0,0.04,25.5,green,61.8,red,Small metro (pop. <500K)
"Muncie, IN",20152,36647.0,0.04,25.5,green,61.8,red,Small metro (pop. <500K)
"Muncie, IN",20153,36892.0,0.04,25.5,green,61.8,red,Small metro (pop. <500K)
"Muncie, IN",20154,37150.0,0.04,25.5,green,61.8,red,Small metro (pop. <500K)
"Muncie, IN",20161,36086.0,0.04,25.5,green,61.8,red,Small metro (pop. <500K)
"Muncie, IN",20162,36874.0,0.04,25.5,green,61.8,red,Small metro (pop. <500K)
"Muncie, IN",20163,37183.0,0.04,25.5,green,61.8,red,Small metro (pop. <500K)
"Muncie, IN",20164,37246.0,0.04,25.5,green,61.8,red,Small metro (pop. <500K)
"Muncie, IN",20171,36935.0,0.04,25.5,green,61.8,red,Small metro (pop. <500K)
"Muncie, IN",20172,37212.0,0.04,25.5,green,61.8,red,Small metro (pop. <500K)
"Muncie, IN",20173,36976.0,0.04,25.5,green,61.8,red,Small metro (pop. <500K)
"Muncie, IN",20174,36563.0,0.04,25.5,green,61.8,red,Small metro (pop. <500K)
"Muncie, IN",20181,36143.0,0.04,25.5,green,61.8,red,Small metro (pop. <500K)
"Muncie, IN",20182,36599.0,0.04,25.5,green,61.8,red,Small metro (pop. <500K)
"Muncie, IN",20183,37347.0,0.04,25.5,green,61.8,red,Small metro (pop. <500K)
"Muncie, IN",20184,37380.0,0.04,25.5,green,61.8,red,Small metro (pop. <500K)
"Muncie, IN",20191,36834.0,0.04,25.5,green,61.8,red,Small metro (pop. <500K)
"Muncie, IN",20192,36706.0,0.04,25.5,green,61.8,red,Small metro (pop. <500K)
"Muncie, IN",20193,36771.0,0.04,25.5,green,61.8,red,Small metro (pop. <500K)
"Muncie, IN",20194,36830.0,0.04,25.5,green,61.8,red,Small metro (pop. <500K)
"Muncie, IN",20201,36275.0,0.04,25.5,green,61.8,red,Small metro (pop. <500K)
"Muskegon, MI",20141,50860.0,0.027,17.6,red,68.30000000000001,green,Small metro (pop. <500K)
"Muskegon, MI",20142,54049.0,0.027,17.6,red,68.30000000000001,green,Small metro (pop. <500K)
"Muskegon, MI",20143,53428.0,0.027,17.6,red,68.30000000000001,green,Small metro (pop. <500K)
"Muskegon, MI",20144,53218.0,0.027,17.6,red,68.30000000000001,green,Small metro (pop. <500K)
"Muskegon, MI",20151,52654.0,0.027,17.6,red,68.30000000000001,green,Small metro (pop. <500K)
"Muskegon, MI",20152,55284.0,0.027,17.6,red,68.30000000000001,green,Small metro (pop. <500K)
"Muskegon, MI",20153,53552.0,0.027,17.6,red,68.30000000000001,green,Small metro (pop. <500K)
"Muskegon, MI",20154,53181.0,0.027,17.6,red,68.30000000000001,green,Small metro (pop. <500K)
"Muskegon, MI",20161,52672.0,0.027,17.6,red,68.30000000000001,green,Small metro (pop. <500K)
"Muskegon, MI",20162,55474.0,0.027,17.6,red,68.30000000000001,green,Small metro (pop. <500K)
"Muskegon, MI",20163,54628.0,0.027,17.6,red,68.30000000000001,green,Small metro (pop. <500K)
"Muskegon, MI",20164,54125.0,0.027,17.6,red,68.30000000000001,green,Small metro (pop. <500K)
"Muskegon, MI",20171,53709.0,0.027,17.6,red,68.30000000000001,green,Small metro (pop. <500K)
"Muskegon, MI",20172,57075.0,0.027,17.6,red,68.30000000000001,green,Small metro (pop. <500K)
"Muskegon, MI",20173,55591.0,0.027,17.6,red,68.30000000000001,green,Small metro (pop. <500K)
"Muskegon, MI",20174,54377.0,0.027,17.6,red,68.30000000000001,green,Small metro (pop. <500K)
"Muskegon, MI",20181,53074.0,0.027,17.6,red,68.30000000000001,green,Small metro (pop. <500K)
"Muskegon, MI",20182,56844.0,0.027,17.6,red,68.30000000000001,green,Small metro (pop. <500K)
"Muskegon, MI",20183,54481.0,0.027,17.6,red,68.30000000000001,green,Small metro (pop. <500K)
"Muskegon, MI",20184,54041.0,0.027,17.6,red,68.30000000000001,green,Small metro (pop. <500K)
"Muskegon, MI",20191,52694.0,0.027,17.6,red,68.30000000000001,green,Small metro (pop. <500K)
"Muskegon, MI",20192,56147.0,0.027,17.6,red,68.30000000000001,green,Small metro (pop. <500K)
"Muskegon, MI",20193,54659.0,0.027,17.6,red,68.30000000000001,green,Small metro (pop. <500K)
"Muskegon, MI",20194,53429.0,0.027,17.6,red,68.30000000000001,green,Small metro (pop. <500K)
"Muskegon, MI",20201,52247.0,0.027,17.6,red,68.30000000000001,green,Small metro (pop. <500K)
"Myrtle Beach, SC",20141,110492.0,0.212,21.9,red,75.5,green,Small metro (pop. <500K)
"Myrtle Beach, SC",20142,129647.0,0.212,21.9,red,75.5,green,Small metro (pop. <500K)
"Myrtle Beach, SC",20143,122142.0,0.212,21.9,red,75.5,green,Small metro (pop. <500K)
"Myrtle Beach, SC",20144,106732.0,0.212,21.9,red,75.5,green,Small metro (pop. <500K)
"Myrtle Beach, SC",20151,114498.0,0.212,21.9,red,75.5,green,Small metro (pop. <500K)
"Myrtle Beach, SC",20152,132105.0,0.212,21.9,red,75.5,green,Small metro (pop. <500K)
"Myrtle Beach, SC",20153,124629.0,0.212,21.9,red,75.5,green,Small metro (pop. <500K)
"Myrtle Beach, SC",20154,109886.0,0.212,21.9,red,75.5,green,Small metro (pop. <500K)
"Myrtle Beach, SC",20161,119449.0,0.212,21.9,red,75.5,green,Small metro (pop. <500K)
"Myrtle Beach, SC",20162,135765.0,0.212,21.9,red,75.5,green,Small metro (pop. <500K)
"Myrtle Beach, SC",20163,129375.0,0.212,21.9,red,75.5,green,Small metro (pop. <500K)
"Myrtle Beach, SC",20164,113339.0,0.212,21.9,red,75.5,green,Small metro (pop. <500K)
"Myrtle Beach, SC",20171,126818.0,0.212,21.9,red,75.5,green,Small metro (pop. <500K)
"Myrtle Beach, SC",20172,147960.0,0.212,21.9,red,75.5,green,Small metro (pop. <500K)
"Myrtle Beach, SC",20173,138145.0,0.212,21.9,red,75.5,green,Small metro (pop. <500K)
"Myrtle Beach, SC",20174,126097.0,0.212,21.9,red,75.5,green,Small metro (pop. <500K)
"Myrtle Beach, SC",20181,136593.0,0.212,21.9,red,75.5,green,Small metro (pop. <500K)
"Myrtle Beach, SC",20182,152124.0,0.212,21.9,red,75.5,green,Small metro (pop. <500K)
"Myrtle Beach, SC",20183,139153.0,0.212,21.9,red,75.5,green,Small metro (pop. <500K)
"Myrtle Beach, SC",20184,135285.0,0.212,21.9,red,75.5,green,Small metro (pop. <500K)
"Myrtle Beach, SC",20191,139515.0,0.212,21.9,red,75.5,green,Small metro (pop. <500K)
"Myrtle Beach, SC",20192,153402.0,0.212,21.9,red,75.5,green,Small metro (pop. <500K)
"Myrtle Beach, SC",20193,146088.0,0.212,21.9,red,75.5,green,Small metro (pop. <500K)
"Myrtle Beach, SC",20194,133133.0,0.212,21.9,red,75.5,green,Small metro (pop. <500K)
"Myrtle Beach, SC",20201,133872.0,0.212,21.9,red,75.5,green,Small metro (pop. <500K)
"Napa, CA",20141,56279.0,0.096,25.5,green,70.3,green,Small metro (pop. <500K)
"Napa, CA",20142,58616.0,0.096,25.5,green,70.3,green,Small metro (pop. <500K)
"Napa, CA",20143,59973.0,0.096,25.5,green,70.3,green,Small metro (pop. <500K)
"Napa, CA",20144,58027.0,0.096,25.5,green,70.3,green,Small metro (pop. <500K)
"Napa, CA",20151,57976.0,0.096,25.5,green,70.3,green,Small metro (pop. <500K)
"Napa, CA",20152,60125.0,0.096,25.5,green,70.3,green,Small metro (pop. <500K)
"Napa, CA",20153,62198.0,0.096,25.5,green,70.3,green,Small metro (pop. <500K)
"Napa, CA",20154,60093.0,0.096,25.5,green,70.3,green,Small metro (pop. <500K)
"Napa, CA",20161,58237.0,0.096,25.5,green,70.3,green,Small metro (pop. <500K)
"Napa, CA",20162,60102.0,0.096,25.5,green,70.3,green,Small metro (pop. <500K)
"Napa, CA",20163,61429.0,0.096,25.5,green,70.3,green,Small metro (pop. <500K)
"Napa, CA",20164,59494.0,0.096,25.5,green,70.3,green,Small metro (pop. <500K)
"Napa, CA",20171,59781.0,0.096,25.5,green,70.3,green,Small metro (pop. <500K)
"Napa, CA",20172,61935.0,0.096,25.5,green,70.3,green,Small metro (pop. <500K)
"Napa, CA",20173,63461.0,0.096,25.5,green,70.3,green,Small metro (pop. <500K)
"Napa, CA",20174,60785.0,0.096,25.5,green,70.3,green,Small metro (pop. <500K)
"Napa, CA",20181,61394.0,0.096,25.5,green,70.3,green,Small metro (pop. <500K)
"Napa, CA",20182,63649.0,0.096,25.5,green,70.3,green,Small metro (pop. <500K)
"Napa, CA",20183,64993.0,0.096,25.5,green,70.3,green,Small metro (pop. <500K)
"Napa, CA",20184,62683.0,0.096,25.5,green,70.3,green,Small metro (pop. <500K)
"Napa, CA",20191,62406.0,0.096,25.5,green,70.3,green,Small metro (pop. <500K)
"Napa, CA",20192,64784.0,0.096,25.5,green,70.3,green,Small metro (pop. <500K)
"Napa, CA",20193,65939.0,0.096,25.5,green,70.3,green,Small metro (pop. <500K)
"Napa, CA",20194,63024.0,0.096,25.5,green,70.3,green,Small metro (pop. <500K)
"Napa, CA",20201,61697.0,0.096,25.5,green,70.3,green,Small metro (pop. <500K)
"Naples, FL",20141,119717.0,0.19,25.6,green,76.0,green,Small metro (pop. <500K)
"Naples, FL",20142,111692.0,0.19,25.6,green,76.0,green,Small metro (pop. <500K)
"Naples, FL",20143,110902.0,0.19,25.6,green,76.0,green,Small metro (pop. <500K)
"Naples, FL",20144,124331.0,0.19,25.6,green,76.0,green,Small metro (pop. <500K)
"Naples, FL",20151,126342.0,0.19,25.6,green,76.0,green,Small metro (pop. <500K)
"Naples, FL",20152,116847.0,0.19,25.6,green,76.0,green,Small metro (pop. <500K)
"Naples, FL",20153,115782.0,0.19,25.6,green,76.0,green,Small metro (pop. <500K)
"Naples, FL",20154,129692.0,0.19,25.6,green,76.0,green,Small metro (pop. <500K)
"Naples, FL",20161,130283.0,0.19,25.6,green,76.0,green,Small metro (pop. <500K)
"Naples, FL",20162,123211.0,0.19,25.6,green,76.0,green,Small metro (pop. <500K)
"Naples, FL",20163,123437.0,0.19,25.6,green,76.0,green,Small metro (pop. <500K)
"Naples, FL",20164,136260.0,0.19,25.6,green,76.0,green,Small metro (pop. <500K)
"Naples, FL",20171,135221.0,0.19,25.6,green,76.0,green,Small metro (pop. <500K)
"Naples, FL",20172,125917.0,0.19,25.6,green,76.0,green,Small metro (pop. <500K)
"Naples, FL",20173,114496.0,0.19,25.6,green,76.0,green,Small metro (pop. <500K)
"Naples, FL",20174,136620.0,0.19,25.6,green,76.0,green,Small metro (pop. <500K)
"Naples, FL",20181,137471.0,0.19,25.6,green,76.0,green,Small metro (pop. <500K)
"Naples, FL",20182,129874.0,0.19,25.6,green,76.0,green,Small metro (pop. <500K)
"Naples, FL",20183,128789.0,0.19,25.6,green,76.0,green,Small metro (pop. <500K)
"Naples, FL",20184,141440.0,0.19,25.6,green,76.0,green,Small metro (pop. <500K)
"Naples, FL",20191,142234.0,0.19,25.6,green,76.0,green,Small metro (pop. <500K)
"Naples, FL",20192,132777.0,0.19,25.6,green,76.0,green,Small metro (pop. <500K)
"Naples, FL",20193,131622.0,0.19,25.6,green,76.0,green,Small metro (pop. <500K)
"Naples, FL",20194,144292.0,0.19,25.6,green,76.0,green,Small metro (pop. <500K)
"Naples, FL",20201,142404.0,0.19,25.6,green,76.0,green,Small metro (pop. <500K)
"New Bern, NC",20141,22434.0,-0.003,27.0,green,67.80000000000001,green,Small metro (pop. <500K)
"New Bern, NC",20142,27941.0,-0.003,27.0,green,67.80000000000001,green,Small metro (pop. <500K)
"New Bern, NC",20143,16908.0,-0.003,27.0,green,67.80000000000001,green,Small metro (pop. <500K)
"New Bern, NC",20144,17628.0,-0.003,27.0,green,67.80000000000001,green,Small metro (pop. <500K)
"New Bern, NC",20151,22287.0,-0.003,27.0,green,67.80000000000001,green,Small metro (pop. <500K)
"New Bern, NC",20152,28127.0,-0.003,27.0,green,67.80000000000001,green,Small metro (pop. <500K)
"New Bern, NC",20153,24335.0,-0.003,27.0,green,67.80000000000001,green,Small metro (pop. <500K)
"New Bern, NC",20154,24100.0,-0.003,27.0,green,67.80000000000001,green,Small metro (pop. <500K)
"New Bern, NC",20161,23510.0,-0.003,27.0,green,67.80000000000001,green,Small metro (pop. <500K)
"New Bern, NC",20162,29606.0,-0.003,27.0,green,67.80000000000001,green,Small metro (pop. <500K)
"New Bern, NC",20163,24042.0,-0.003,27.0,green,67.80000000000001,green,Small metro (pop. <500K)
"New Bern, NC",20164,24145.0,-0.003,27.0,green,67.80000000000001,green,Small metro (pop. <500K)
"New Bern, NC",20171,28696.0,-0.003,27.0,green,67.80000000000001,green,Small metro (pop. <500K)
"New Bern, NC",20172,22596.0,-0.003,27.0,green,67.80000000000001,green,Small metro (pop. <500K)
"New Bern, NC",20173,27408.0,-0.003,27.0,green,67.80000000000001,green,Small metro (pop. <500K)
"New Bern, NC",20174,22669.0,-0.003,27.0,green,67.80000000000001,green,Small metro (pop. <500K)
"New Bern, NC",20181,24039.0,-0.003,27.0,green,67.80000000000001,green,Small metro (pop. <500K)
"New Bern, NC",20182,24611.0,-0.003,27.0,green,67.80000000000001,green,Small metro (pop. <500K)
"New Bern, NC",20183,23892.0,-0.003,27.0,green,67.80000000000001,green,Small metro (pop. <500K)
"New Bern, NC",20184,19924.0,-0.003,27.0,green,67.80000000000001,green,Small metro (pop. <500K)
"New Bern, NC",20191,19502.0,-0.003,27.0,green,67.80000000000001,green,Small metro (pop. <500K)
"New Bern, NC",20192,28520.0,-0.003,27.0,green,67.80000000000001,green,Small metro (pop. <500K)
"New Bern, NC",20193,23186.0,-0.003,27.0,green,67.80000000000001,green,Small metro (pop. <500K)
"New Bern, NC",20194,20010.0,-0.003,27.0,green,67.80000000000001,green,Small metro (pop. <500K)
"New Bern, NC",20201,22376.0,-0.003,27.0,green,67.80000000000001,green,Small metro (pop. <500K)
"Niles, MI",20141,47110.0,0.038,22.0,red,69.8,green,Small metro (pop. <500K)
"Niles, MI",20142,51483.0,0.038,22.0,red,69.8,green,Small metro (pop. <500K)
"Niles, MI",20143,52243.0,0.038,22.0,red,69.8,green,Small metro (pop. <500K)
"Niles, MI",20144,49182.0,0.038,22.0,red,69.8,green,Small metro (pop. <500K)
"Niles, MI",20151,48330.0,0.038,22.0,red,69.8,green,Small metro (pop. <500K)
"Niles, MI",20152,52393.0,0.038,22.0,red,69.8,green,Small metro (pop. <500K)
"Niles, MI",20153,52735.0,0.038,22.0,red,69.8,green,Small metro (pop. <500K)
"Niles, MI",20154,50212.0,0.038,22.0,red,69.8,green,Small metro (pop. <500K)
"Niles, MI",20161,48741.0,0.038,22.0,red,69.8,green,Small metro (pop. <500K)
"Niles, MI",20162,52835.0,0.038,22.0,red,69.8,green,Small metro (pop. <500K)
"Niles, MI",20163,53959.0,0.038,22.0,red,69.8,green,Small metro (pop. <500K)
"Niles, MI",20164,49888.0,0.038,22.0,red,69.8,green,Small metro (pop. <500K)
"Niles, MI",20171,49989.0,0.038,22.0,red,69.8,green,Small metro (pop. <500K)
"Niles, MI",20172,53940.0,0.038,22.0,red,69.8,green,Small metro (pop. <500K)
"Niles, MI",20173,52805.0,0.038,22.0,red,69.8,green,Small metro (pop. <500K)
"Niles, MI",20174,50066.0,0.038,22.0,red,69.8,green,Small metro (pop. <500K)
"Niles, MI",20181,49950.0,0.038,22.0,red,69.8,green,Small metro (pop. <500K)
"Niles, MI",20182,53193.0,0.038,22.0,red,69.8,green,Small metro (pop. <500K)
"Niles, MI",20183,51967.0,0.038,22.0,red,69.8,green,Small metro (pop. <500K)
"Niles, MI",20184,49705.0,0.038,22.0,red,69.8,green,Small metro (pop. <500K)
"Niles, MI",20191,49130.0,0.038,22.0,red,69.8,green,Small metro (pop. <500K)
"Niles, MI",20192,52428.0,0.038,22.0,red,69.8,green,Small metro (pop. <500K)
"Niles, MI",20193,51565.0,0.038,22.0,red,69.8,green,Small metro (pop. <500K)
"Niles, MI",20194,49933.0,0.038,22.0,red,69.8,green,Small metro (pop. <500K)
"Niles, MI",20201,48921.0,0.038,22.0,red,69.8,green,Small metro (pop. <500K)
"Ocala, FL",20141,77294.0,0.212,22.1,red,74.5,green,Small metro (pop. <500K)
"Ocala, FL",20142,80697.0,0.212,22.1,red,74.5,green,Small metro (pop. <500K)
"Ocala, FL",20143,81038.0,0.212,22.1,red,74.5,green,Small metro (pop. <500K)
"Ocala, FL",20144,82535.0,0.212,22.1,red,74.5,green,Small metro (pop. <500K)
"Ocala, FL",20151,82613.0,0.212,22.1,red,74.5,green,Small metro (pop. <500K)
"Ocala, FL",20152,81936.0,0.212,22.1,red,74.5,green,Small metro (pop. <500K)
"Ocala, FL",20153,82087.0,0.212,22.1,red,74.5,green,Small metro (pop. <500K)
"Ocala, FL",20154,84381.0,0.212,22.1,red,74.5,green,Small metro (pop. <500K)
"Ocala, FL",20161,84466.0,0.212,22.1,red,74.5,green,Small metro (pop. <500K)
"Ocala, FL",20162,85024.0,0.212,22.1,red,74.5,green,Small metro (pop. <500K)
"Ocala, FL",20163,85229.0,0.212,22.1,red,74.5,green,Small metro (pop. <500K)
"Ocala, FL",20164,87807.0,0.212,22.1,red,74.5,green,Small metro (pop. <500K)
"Ocala, FL",20171,86269.0,0.212,22.1,red,74.5,green,Small metro (pop. <500K)
"Ocala, FL",20172,86580.0,0.212,22.1,red,74.5,green,Small metro (pop. <500K)
"Ocala, FL",20173,84167.0,0.212,22.1,red,74.5,green,Small metro (pop. <500K)
"Ocala, FL",20174,88139.0,0.212,22.1,red,74.5,green,Small metro (pop. <500K)
"Ocala, FL",20181,88299.0,0.212,22.1,red,74.5,green,Small metro (pop. <500K)
"Ocala, FL",20182,88503.0,0.212,22.1,red,74.5,green,Small metro (pop. <500K)
"Ocala, FL",20183,88195.0,0.212,22.1,red,74.5,green,Small metro (pop. <500K)
"Ocala, FL",20184,91410.0,0.212,22.1,red,74.5,green,Small metro (pop. <500K)
"Ocala, FL",20191,90412.0,0.212,22.1,red,74.5,green,Small metro (pop. <500K)
"Ocala, FL",20192,90381.0,0.212,22.1,red,74.5,green,Small metro (pop. <500K)
"Ocala, FL",20193,89772.0,0.212,22.1,red,74.5,green,Small metro (pop. <500K)
"Ocala, FL",20194,92745.0,0.212,22.1,red,74.5,green,Small metro (pop. <500K)
"Ocala, FL",20201,93706.0,0.212,22.1,red,74.5,green,Small metro (pop. <500K)
"Ocean City, NJ",20141,23745.0,0.041,18.3,red,75.0,green,Small metro (pop. <500K)
"Ocean City, NJ",20142,40972.0,0.041,18.3,red,75.0,green,Small metro (pop. <500K)
"Ocean City, NJ",20143,37280.0,0.041,18.3,red,75.0,green,Small metro (pop. <500K)
"Ocean City, NJ",20144,26308.0,0.041,18.3,red,75.0,green,Small metro (pop. <500K)
"Ocean City, NJ",20151,24216.0,0.041,18.3,red,75.0,green,Small metro (pop. <500K)
"Ocean City, NJ",20152,41584.0,0.041,18.3,red,75.0,green,Small metro (pop. <500K)
"Ocean City, NJ",20153,38445.0,0.041,18.3,red,75.0,green,Small metro (pop. <500K)
"Ocean City, NJ",20154,27214.0,0.041,18.3,red,75.0,green,Small metro (pop. <500K)
"Ocean City, NJ",20161,24722.0,0.041,18.3,red,75.0,green,Small metro (pop. <500K)
"Ocean City, NJ",20162,41267.0,0.041,18.3,red,75.0,green,Small metro (pop. <500K)
"Ocean City, NJ",20163,37614.0,0.041,18.3,red,75.0,green,Small metro (pop. <500K)
"Ocean City, NJ",20164,27389.0,0.041,18.3,red,75.0,green,Small metro (pop. <500K)
"Ocean City, NJ",20171,24778.0,0.041,18.3,red,75.0,green,Small metro (pop. <500K)
"Ocean City, NJ",20172,43470.0,0.041,18.3,red,75.0,green,Small metro (pop. <500K)
"Ocean City, NJ",20173,38523.0,0.041,18.3,red,75.0,green,Small metro (pop. <500K)
"Ocean City, NJ",20174,27344.0,0.041,18.3,red,75.0,green,Small metro (pop. <500K)
"Ocean City, NJ",20181,25666.0,0.041,18.3,red,75.0,green,Small metro (pop. <500K)
"Ocean City, NJ",20182,43541.0,0.041,18.3,red,75.0,green,Small metro (pop. <500K)
"Ocean City, NJ",20183,38020.0,0.041,18.3,red,75.0,green,Small metro (pop. <500K)
"Ocean City, NJ",20184,27433.0,0.041,18.3,red,75.0,green,Small metro (pop. <500K)
"Ocean City, NJ",20191,25870.0,0.041,18.3,red,75.0,green,Small metro (pop. <500K)
"Ocean City, NJ",20192,43833.0,0.041,18.3,red,75.0,green,Small metro (pop. <500K)
"Ocean City, NJ",20193,38551.0,0.041,18.3,red,75.0,green,Small metro (pop. <500K)
"Ocean City, NJ",20194,28643.0,0.041,18.3,red,75.0,green,Small metro (pop. <500K)
"Ocean City, NJ",20201,24717.0,0.041,18.3,red,75.0,green,Small metro (pop. <500K)
"Odessa, TX",20141,64809.0,0.059,19.4,red,59.4,red,Small metro (pop. <500K)
"Odessa, TX",20142,66848.0,0.059,19.4,red,59.4,red,Small metro (pop. <500K)
"Odessa, TX",20143,68266.0,0.059,19.4,red,59.4,red,Small metro (pop. <500K)
"Odessa, TX",20144,69766.0,0.059,19.4,red,59.4,red,Small metro (pop. <500K)
"Odessa, TX",20151,66232.0,0.059,19.4,red,59.4,red,Small metro (pop. <500K)
"Odessa, TX",20152,63884.0,0.059,19.4,red,59.4,red,Small metro (pop. <500K)
"Odessa, TX",20153,61562.0,0.059,19.4,red,59.4,red,Small metro (pop. <500K)
"Odessa, TX",20154,60232.0,0.059,19.4,red,59.4,red,Small metro (pop. <500K)
"Odessa, TX",20161,57484.0,0.059,19.4,red,59.4,red,Small metro (pop. <500K)
"Odessa, TX",20162,55928.0,0.059,19.4,red,59.4,red,Small metro (pop. <500K)
"Odessa, TX",20163,56101.0,0.059,19.4,red,59.4,red,Small metro (pop. <500K)
"Odessa, TX",20164,56741.0,0.059,19.4,red,59.4,red,Small metro (pop. <500K)
"Odessa, TX",20171,57741.0,0.059,19.4,red,59.4,red,Small metro (pop. <500K)
"Odessa, TX",20172,60440.0,0.059,19.4,red,59.4,red,Small metro (pop. <500K)
"Odessa, TX",20173,62404.0,0.059,19.4,red,59.4,red,Small metro (pop. <500K)
"Odessa, TX",20174,64429.0,0.059,19.4,red,59.4,red,Small metro (pop. <500K)
"Odessa, TX",20181,66185.0,0.059,19.4,red,59.4,red,Small metro (pop. <500K)
"Odessa, TX",20182,69027.0,0.059,19.4,red,59.4,red,Small metro (pop. <500K)
"Odessa, TX",20183,70100.0,0.059,19.4,red,59.4,red,Small metro (pop. <500K)
"Odessa, TX",20184,71847.0,0.059,19.4,red,59.4,red,Small metro (pop. <500K)
"Odessa, TX",20191,71224.0,0.059,19.4,red,59.4,red,Small metro (pop. <500K)
"Odessa, TX",20192,71561.0,0.059,19.4,red,59.4,red,Small metro (pop. <500K)
"Odessa, TX",20193,70849.0,0.059,19.4,red,59.4,red,Small metro (pop. <500K)
"Odessa, TX",20194,69775.0,0.059,19.4,red,59.4,red,Small metro (pop. <500K)
"Odessa, TX",20201,68603.0,0.059,19.4,red,59.4,red,Small metro (pop. <500K)
"Olympia, WA",20141,66024.0,0.2,39.2,green,70.19999999999999,green,Small metro (pop. <500K)
"Olympia, WA",20142,67178.0,0.2,39.2,green,70.19999999999999,green,Small metro (pop. <500K)
"Olympia, WA",20143,69652.0,0.2,39.2,green,70.19999999999999,green,Small metro (pop. <500K)
"Olympia, WA",20144,69682.0,0.2,39.2,green,70.19999999999999,green,Small metro (pop. <500K)
"Olympia, WA",20151,68142.0,0.2,39.2,green,70.19999999999999,green,Small metro (pop. <500K)
"Olympia, WA",20152,69298.0,0.2,39.2,green,70.19999999999999,green,Small metro (pop. <500K)
"Olympia, WA",20153,71276.0,0.2,39.2,green,70.19999999999999,green,Small metro (pop. <500K)
"Olympia, WA",20154,70091.0,0.2,39.2,green,70.19999999999999,green,Small metro (pop. <500K)
"Olympia, WA",20161,71511.0,0.2,39.2,green,70.19999999999999,green,Small metro (pop. <500K)
"Olympia, WA",20162,73102.0,0.2,39.2,green,70.19999999999999,green,Small metro (pop. <500K)
"Olympia, WA",20163,75238.0,0.2,39.2,green,70.19999999999999,green,Small metro (pop. <500K)
"Olympia, WA",20164,74309.0,0.2,39.2,green,70.19999999999999,green,Small metro (pop. <500K)
"Olympia, WA",20171,74047.0,0.2,39.2,green,70.19999999999999,green,Small metro (pop. <500K)
"Olympia, WA",20172,74115.0,0.2,39.2,green,70.19999999999999,green,Small metro (pop. <500K)
"Olympia, WA",20173,77542.0,0.2,39.2,green,70.19999999999999,green,Small metro (pop. <500K)
"Olympia, WA",20174,76873.0,0.2,39.2,green,70.19999999999999,green,Small metro (pop. <500K)
"Olympia, WA",20181,77106.0,0.2,39.2,green,70.19999999999999,green,Small metro (pop. <500K)
"Olympia, WA",20182,79203.0,0.2,39.2,green,70.19999999999999,green,Small metro (pop. <500K)
"Olympia, WA",20183,80547.0,0.2,39.2,green,70.19999999999999,green,Small metro (pop. <500K)
"Olympia, WA",20184,79228.0,0.2,39.2,green,70.19999999999999,green,Small metro (pop. <500K)
"Olympia, WA",20191,78710.0,0.2,39.2,green,70.19999999999999,green,Small metro (pop. <500K)
"Olympia, WA",20192,79995.0,0.2,39.2,green,70.19999999999999,green,Small metro (pop. <500K)
"Olympia, WA",20193,81567.0,0.2,39.2,green,70.19999999999999,green,Small metro (pop. <500K)
"Olympia, WA",20194,80476.0,0.2,39.2,green,70.19999999999999,green,Small metro (pop. <500K)
"Olympia, WA",20201,79237.0,0.2,39.2,green,70.19999999999999,green,Small metro (pop. <500K)
"Oshkosh, WI",20141,74483.0,0.049,25.0,red,67.4,red,Small metro (pop. <500K)
"Oshkosh, WI",20142,76756.0,0.049,25.0,red,67.4,red,Small metro (pop. <500K)
"Oshkosh, WI",20143,76074.0,0.049,25.0,red,67.4,red,Small metro (pop. <500K)
"Oshkosh, WI",20144,76372.0,0.049,25.0,red,67.4,red,Small metro (pop. <500K)
"Oshkosh, WI",20151,75088.0,0.049,25.0,red,67.4,red,Small metro (pop. <500K)
"Oshkosh, WI",20152,77554.0,0.049,25.0,red,67.4,red,Small metro (pop. <500K)
"Oshkosh, WI",20153,77324.0,0.049,25.0,red,67.4,red,Small metro (pop. <500K)
"Oshkosh, WI",20154,77857.0,0.049,25.0,red,67.4,red,Small metro (pop. <500K)
"Oshkosh, WI",20161,77133.0,0.049,25.0,red,67.4,red,Small metro (pop. <500K)
"Oshkosh, WI",20162,79421.0,0.049,25.0,red,67.4,red,Small metro (pop. <500K)
"Oshkosh, WI",20163,78926.0,0.049,25.0,red,67.4,red,Small metro (pop. <500K)
"Oshkosh, WI",20164,79430.0,0.049,25.0,red,67.4,red,Small metro (pop. <500K)
"Oshkosh, WI",20171,78276.0,0.049,25.0,red,67.4,red,Small metro (pop. <500K)
"Oshkosh, WI",20172,80765.0,0.049,25.0,red,67.4,red,Small metro (pop. <500K)
"Oshkosh, WI",20173,79458.0,0.049,25.0,red,67.4,red,Small metro (pop. <500K)
